"logFC","logCPM","LR","PValue","FDR","gene","avg_log2FC"
-0.733483146102631,9.20938174775667,17.1859499458744,3.38933859233916e-05,0.0012144641799016,"S100A11",-0.733483146102631
-0.710861487863511,9.117991765237,17.1830788351195,3.39446509910385e-05,0.0012144641799016,"AHCTF1",-0.710861487863511
0.741770656558468,10.1184350144586,17.1182295340111,3.51235571087238e-05,0.00124683053877061,"COL14A1",0.741770656558468
0.626753361664827,9.38323586860422,17.1121311871292,3.5236515226126e-05,0.00124683053877061,"GCLM",0.626753361664827
-0.646334243904102,9.63927207599948,17.0703777793144,3.60197738007618e-05,0.00126758111080276,"JARID2",-0.646334243904102
-0.647842808279736,9.21658245940299,17.0486934887106,3.64334332845599e-05,0.00126841377362594,"PAPOLA",-0.647842808279736
-0.701749955469938,9.20474120078025,17.0484892425778,3.64373521926707e-05,0.00126841377362594,"DENND4C",-0.701749955469938
-0.780763486808601,9.12660058689197,16.977307881216,3.78292555087882e-05,0.00130715587216678,"CD9",-0.780763486808601
-0.703400614748116,9.36264215908673,16.9709458026824,3.79562341762714e-05,0.00130715587216678,"MMP14",-0.703400614748116
-0.822341151328971,9.2317678826032,16.9444143273316,3.8490402833766e-05,0.00131850103324177,"HSPA5",-0.822341151328971
-0.780853011740607,9.04861704187282,16.877498368603,3.98714580363499e-05,0.00135858301457192,"ENSG00000291147",-0.780853011740607
0.443018535834905,9.73079213374657,16.8308243490062,4.08641355570324e-05,0.00138507912098573,"ANKRD36C",0.443018535834905
-0.640502913719655,9.80326778735369,16.7377972747609,4.29174010979905e-05,0.001447057921838,"NRP1",-0.640502913719655
-0.72274807976447,9.38961375049161,16.7276676291657,4.31471506760572e-05,0.00144722734559275,"BGN",-0.72274807976447
-0.62998508490814,9.32875550391786,16.6994926908712,4.37927075894118e-05,0.0014612696211182,"AHNAK",-0.62998508490814
-0.782344039262014,9.06041272216409,16.6784837189336,4.42803869517868e-05,0.0014699262472655,"BMT2",-0.782344039262014
-0.669053027297441,9.19105888288823,16.6142345645645,4.58059424527846e-05,0.00151277061228683,"ARL8B",-0.669053027297441
-0.720096927461184,9.08775584924204,16.5725215548314,4.68245733163007e-05,0.00153279309385605,"GTPBP4",-0.720096927461184
-0.757592161657016,9.09435121472698,16.5699449402191,4.68882359455965e-05,0.00153279309385605,"RACK1",-0.757592161657016
-1.16205041768265,9.24703677537402,16.5277306820002,4.79437405473504e-05,0.00155566313093899,"ACTC1",-1.16205041768265
-0.557513757998657,9.58789171058557,16.5227059576587,4.80709569964067e-05,0.00155566313093899,"PLAGL1",-0.557513757998657
0.716259235074593,9.02235662002276,16.4201795400194,5.07421516282357e-05,0.00163120786685045,"ENSG00000236449",0.716259235074593
-0.733575377718683,9.06749119724872,16.4138479998384,5.091192255232e-05,0.00163120786685045,"SPOPL",-0.733575377718683
-0.644873093368519,10.6082743807222,16.4023718648875,5.12210953727865e-05,0.00163298937723141,"PDE3A",-0.644873093368519
-0.869231161415125,9.07021444977832,16.3617237657643,5.23314410310773e-05,0.00166016985339969,"CDKL5",-0.869231161415125
-0.59620269675892,9.20258330354607,16.3190708578571,5.35225857852858e-05,0.00167848492647706,"EIF4A2",-0.59620269675892
-0.824706445826747,9.07924530982328,16.3169484936585,5.3582562908062e-05,0.00167848492647706,"LOX",-0.824706445826747
-0.903401431143016,9.73854597859649,16.3131291272737,5.36906669028376e-05,0.00167848492647706,"NLGN1",-0.903401431143016
-0.841239560503151,9.00514418143808,16.3017241233964,5.40147831151861e-05,0.00168045991913912,"ATP1A1",-0.841239560503151
0.592029806107406,10.5893652721908,16.2858855164056,5.4468163074709e-05,0.00168641812596695,"COL12A1",0.592029806107406
-0.61886258883028,9.2423331489449,16.26562153144,5.50538041144757e-05,0.00169639472965179,"OPA1",-0.61886258883028
0.599956659886412,9.39243753086429,16.2328326021175,5.60148666330534e-05,0.00171778924341364,"DNAH14",0.599956659886412
0.607745158739173,9.57792166187426,16.1633766535306,5.81067547461045e-05,0.00176506758712887,"ARID5B",0.607745158739173
-0.796965168117808,9.04086630596181,16.1606623969533,5.81900797304795e-05,0.00176506758712887,"USP13",-0.796965168117808
-0.76047860190845,9.08412265427633,16.1545297645363,5.83787882078337e-05,0.00176506758712887,"MSMO1",-0.76047860190845
-0.355400244937691,10.1140683455174,16.1450009847331,5.86732220468174e-05,0.00176568014010049,"SEC31A",-0.355400244937691
-0.77136830955442,9.10524361583609,16.1249624251819,5.92972838898158e-05,0.0017761605034903,"RPL30",-0.77136830955442
0.811000112125231,8.99988436462356,16.1067060649641,5.98716524196396e-05,0.00178506222954851,"ROR2",0.811000112125231
-0.610519485513382,9.22761198234375,16.0706985488215,6.1020948876997e-05,0.00181094428925281,"FAR1",-0.610519485513382
0.532898726954565,9.31794383263541,16.01341034318,6.28954007811214e-05,0.0018580109221579,"NEMF",0.532898726954565
-0.677027180687183,9.21123030261937,15.9205910973483,6.60561540162495e-05,0.0019424732048614,"RPL6",-0.677027180687183
0.803058647587802,9.2772053581803,15.8678708024441,6.79220784195413e-05,0.0019804863243934,"KIAA1549L",0.803058647587802
-0.475762692445622,9.71858836592272,15.8667060923033,6.79638940513886e-05,0.0019804863243934,"YAP1",-0.475762692445622
-0.740841733183776,9.20115661263952,15.8348573567124,6.91174233310563e-05,0.00199842898789898,"SLC12A6",-0.740841733183776
-0.482615832478195,9.52596745153771,15.8325909107978,6.92002584319056e-05,0.00199842898789898,"SFPQ",-0.482615832478195
-0.38711597134838,10.0609554116786,15.8183547056381,6.9722858237096e-05,0.00200137629305929,"FER",-0.38711597134838
-0.451714865020366,9.54435575883917,15.8129077213356,6.99238611705497e-05,0.00200137629305929,"GNAS",-0.451714865020366
-0.754458417715714,9.03958211988271,15.7949217403439,7.05917236465546e-05,0.00201155177116731,"RPL21",-0.754458417715714
-0.766182846826584,9.09448680592538,15.7464325949459,7.24243861902399e-05,0.0020546830267187,"RPL3",-0.766182846826584
-0.664617187841794,9.24545717041704,15.7217562164943,7.33753381141168e-05,0.00206699135573311,"GJA1",-0.664617187841794
-0.795035912654413,9.04122671932323,15.7185411460712,7.35001584569694e-05,0.00206699135573311,"ID2",-0.795035912654413
-0.420184275184576,11.5515208839719,15.7088370300562,7.38782032168278e-05,0.00206858969007118,"COL3A1",-0.420184275184576
-0.741776600145369,9.19062144506475,15.6927097856678,7.45108064752097e-05,0.00207727096839979,"UAP1",-0.741776600145369
-0.732538463743162,9.6060244743394,15.6711441475791,7.53652589055051e-05,0.00208719242240713,"SMAD3",-0.732538463743162
-0.54119744389614,9.33746610874876,15.667393132935,7.55148811212519e-05,0.00208719242240713,"TM9SF3",-0.54119744389614
-0.726720968799962,9.36535492037481,15.6547351134474,7.60219992701136e-05,0.00209222938162193,"RPLP1",-0.726720968799962
0.707348385168851,9.10165332327437,15.6279434447262,7.71066824237024e-05,0.00211305121195167,"ALPK1",0.707348385168851
-0.735137684313659,9.70846023583341,15.6118215579852,7.77668801161432e-05,0.00212211316927103,"PBX1",-0.735137684313659
-0.983275469843723,9.27646664644909,15.5871638600668,7.87876402281974e-05,0.00213464562724553,"PCDH9",-0.983275469843723
-0.725187334480195,9.09709159931657,15.5847310977316,7.88890775286391e-05,0.00213464562724553,"RPS3A",-0.725187334480195
-0.673051437258154,9.0906482595549,15.5267279385282,8.1346897916504e-05,0.00218655393969135,"GSTO1",-0.673051437258154
0.390692978229297,10.8059691290163,15.5160806635195,8.18063640410708e-05,0.00218655393969135,"BNC2",0.390692978229297
0.386613025215137,9.88062469205965,15.5156267648706,8.18260092337911e-05,0.00218655393969135,"WNK1",0.386613025215137
-0.726366294269199,9.1008843099601,15.4619402063236,8.41834200011093e-05,0.00224025299507084,"CYB5R4",-0.726366294269199
0.683223457315348,9.27072794788224,15.4535229619189,8.45591740973746e-05,0.00224099210365059,"ZNF608",0.683223457315348
0.826642906520518,9.14988208095368,15.4043255591973,8.6789398640135e-05,0.00229067101328881,"COL24A1",0.826642906520518
0.937252817330936,10.53045396787,15.3907139553681,8.74168296885747e-05,0.00229178089668619,"CEMIP",0.937252817330936
-0.709659978613901,9.08604784447715,15.387984710498,8.75431833206214e-05,0.00229178089668619,"ZNF91",-0.709659978613901
-0.622896920328265,9.19968382692178,15.314956637651,9.09932142399711e-05,0.00237245465467779,"WDR33",-0.622896920328265
-0.412695579288165,9.89677476122035,15.261668688762,9.35967231584424e-05,0.00242997734570172,"CALU",-0.412695579288165
-0.533116641968666,9.33883063575054,15.2544707998309,9.39540930248026e-05,0.00242997734570172,"EIF3A",-0.533116641968666
0.60877428036105,9.80019074667853,15.2009600215601,9.66542710130633e-05,0.00248981402129651,"PDGFRB",0.60877428036105
0.503269383086354,10.1289715459835,15.1868495548742,9.73792130274107e-05,0.00249849454938855,"ENAH",0.503269383086354
0.54555133630618,9.58045336692397,15.1554727832759,9.90109051625921e-05,0.00252460360570502,"CARMN",0.54555133630618
0.687623115280886,9.04052389181102,15.1522346695076,9.91808559384117e-05,0.00252460360570502,"GSTM2",0.687623115280886
0.673668147098274,8.97727592243513,15.0753807927684,0.000103301810791141,0.00261067322508907,"RBM23",0.673668147098274
0.371016745400959,10.9252881564423,15.0740816976181,0.000103372930496539,0.00261067322508907,"SMYD3",0.371016745400959
-0.754904710178224,9.0029120384492,15.0363605704615,0.000105459624672994,0.00265296868318001,"USF3",-0.754904710178224
-0.650937629391937,9.12841969605256,15.0127329076514,0.000106788224418959,0.00267178587811918,"HBS1L",-0.650937629391937
-0.746383297230787,9.03258984463841,15.0083348341467,0.000107037384558191,0.00267178587811918,"ERCC6",-0.746383297230787
-0.47440341780176,9.63843010015523,14.9960584537039,0.00010773596777867,0.00267884027990208,"SLC38A2",-0.47440341780176
-0.609844398754821,9.356070288071,14.9043789974355,0.000113100145941244,0.00280140361485234,"SERF2",-0.609844398754821
-0.7671587848976,9.02268153301357,14.8868617912831,0.000114155271956706,0.00281670479464056,"C3orf52",-0.7671587848976
-0.706031363878824,9.11836298461314,14.8712345658013,0.000115104917157167,0.00282929643699295,"P4HB",-0.706031363878824
0.481123813550561,9.42589720677005,14.8582886579823,0.00011589764205889,0.00283201066793002,"LINC00342",0.481123813550561
-0.669694070095612,9.14572683165706,14.8550819646722,0.000116094847256759,0.00283201066793002,"WDR44",-0.669694070095612
0.743286337396881,9.11790880371369,14.8454625447197,0.000116688450925142,0.00283574952436948,"TPD52L1",0.743286337396881
-0.738721669704248,9.59684024110457,14.8352203880639,0.000117323841654268,0.00284047195584017,"FTH1",-0.738721669704248
-0.736696096749557,9.05184466770455,14.8243165832226,0.000118004106858426,0.00284624137890736,"CLIC1",-0.736696096749557
0.443515214943461,9.74474333178514,14.8061935886196,0.000119143557195037,0.00285622898065365,"NEK7",0.443515214943461
-0.720352307299872,9.05271000234978,14.8036365301081,0.000119305216738483,0.00285622898065365,"RPL10A",-0.720352307299872
-0.669650520504189,9.11366505665663,14.7475735102804,0.000122905597163818,0.00293152609531477,"PMP22",-0.669650520504189
-0.72444128475384,9.11038794817448,14.7350824529394,0.00012372256145733,0.00294012286267603,"KDM7A",-0.72444128475384
